x1,x2,y
0.34016115774788275,0.02483662357751444,0
0.3402626455901614,0.02527393946309621,0
0.3403635712889563,0.025711549620201033,0
0.3404639342649655,0.026149453326326257,0
0.3405637339398157,0.02658764985797798,0
0.34066296973606347,0.02702613849067227,0
0.3407616410771972,0.027464918498936373,0
0.34085974738763825,0.027903989156309882,0
0.3409572880927428,0.028343349735345965,0
0.3410542626188036,0.028782999507612542,0
0.34115067039305114,0.02922293774369351,0
0.3412465108436553,0.029663163713189958,0
0.34134178339972715,0.030103676684721328,0
0.3414364874913203,0.030544475925926688,0
0.3415306225494325,0.030985560703465906,0
0.3416241880060074,0.03142693028302089,0
0.34171718329393586,0.031868583929296805,0
0.34180960784705744,0.032310520906023245,0
0.3419014611001623,0.03275274047595556,0
0.3419927424889924,0.03319524190087598,0
0.3420834514502435,0.03363802444159488,0
0.34217358742156606,0.03408108735795208,0
0.3422631498415673,0.034524429908817926,0
0.34235213814981263,0.03496805135209466,0
0.3424405517868272,0.03541195094471763,0
0.34252839019409737,0.03585612794265648,0
0.3426156528140724,0.03630058160091645,0
0.3427023390901656,0.03674531117353958,0
0.3427884484667565,0.03719031591360599,0
0.34287398038919187,0.0376355950732351,0
0.3429589343037874,0.038081147903586916,0
0.34304330965782953,0.03852697365486326,0
0.34312710589957623,0.038973071576309005,0
0.3432103224782596,0.03941944091621342,0
0.34329295884408645,0.03986608092191132,0
0.3433750144482402,0.04031299083978441,0
0.34345648874288287,0.04076016991526255,0
0.34353738118115557,0.04120761739282493,0
0.3436176912171807,0.04165533251600146,0
0.3436974183060639,0.042103314527374015,0
0.34377656190389433,0.042551562668577646,0
0.34385512146774744,0.04300007618030191,0
0.3439330964556857,0.043448854302292145,0
0.3440104863267603,0.043897896273350744,0
0.344087290541013,0.04434720133133848,0
0.3441635085594772,0.04479676871317571,0
0.3442391398441797,0.045246597654843755,0
0.344314183858142,0.045696687391386125,0
0.344388640065382,0.04614703715690983,0
0.3444625079309156,0.0465976461845867,0
0.34453578692075776,0.04704851370665469,0
0.3446084765019248,0.04749963895441913,0
0.3446805761424346,0.04795102115825404,0
0.34475208531130974,0.04840265954760351,0
0.34482300347857753,0.048854553350982925,0
0.34489333011527235,0.04930670179598026,0
0.3449630646934372,0.04975910410925754,0
0.3450322066861243,0.05021175951655193,0
0.3451007555673977,0.050664667242677215,0
0.3451687108123341,0.05111782651152516,0
0.3452360718970244,0.05157123654606661,0
0.3453028382985755,0.05202489656835307,0
0.34536900949511135,0.0524788057995178,0
0.34543458496577467,0.052932963459777375,0
0.3454995641907285,0.05338736876843281,0
0.3455639466511577,0.053842020943871034,0
0.34562773182927015,0.05429691920356616,0
0.3456909192082982,0.05475206276408081,0
0.34575350827250073,0.05520745084106749,0
0.345815498507164,0.05566308264926997,0
0.3458768893986032,0.05611895740252449,0
0.34593768043416456,0.056575074313761325,0
0.34599787110222574,0.05703143259500584,0
0.3460574608921982,0.05748803145738018,0
0.3461164492945282,0.05794487011110432,0
0.3461748358006984,0.05840194776549762,0
0.34623261990322957,0.05885926362898012,0
0.34628980109568136,0.05931681690907384,0
0.3463463788726544,0.059774606812404235,0
0.34640235272979164,0.06023263254470154,0
0.34645772216377946,0.060690893310802095,0
0.3465124866723497,0.06114938831464974,0
0.34656664575428026,0.06160811675929717,0
0.3466201989093976,0.062067077846907355,0
0.3466731456385774,0.06252627077875489,0
0.34672548544374604,0.06298569475522729,0
0.34677721782788257,0.06344534897582658,0
0.34682834229501963,0.06390523263917045,0
0.3468788583502451,0.06436534494299372,0
0.3469287654997037,0.06482568508414979,0
0.34697806325059793,0.06528625225861202,0
0.3470267511111902,0.06574704566147499,0
0.34707482859080335,0.06620806448695603,0
0.347122295199823,0.0666693079283966,0
0.34716915044969854,0.06713077517826359,0
0.34721539385294437,0.06759246542815087,0
0.347261024923142,0.06805437786878059,0
0.34730604317494024,0.06851651169000453,0
0.3473504481240582,0.06897886608080571,0
0.34739423928728547,0.06944144022929956,0
0.34743741618248386,0.06990423332273556,0
0.3474799783285895,0.07036724454749843,0
0.34752192524561293,0.0708304730891097,0
0.34756325645464164,0.07129391813222906,0
0.3476039714778412,0.07175757886065585,0
0.34764406983845636,0.07222145445733043,0
0.34768355106081267,0.07268554410433554,0
0.3477224146703177,0.07314984698289784,0
0.34776066019346313,0.07361436227338927,0
0.34779828715782496,0.07407908915532854,0
0.34783529509206607,0.07454402680738252,0
0.34787168352593684,0.07500917440736767,0
0.3479074519902769,0.07547453113225146,0
0.34794260001701643,0.07594009615815388,0
0.34797712713917756,0.0764058686603488,0
0.34801103289087565,0.07687184781326552,0
0.348044316807321,0.07733803279049008,0
0.34807697842481994,0.07780442276476686,0
0.348109017280776,0.0782710169079998,0
0.34814043291369196,0.07873781439125416,0
0.3481712248631706,0.07920481438475772,0
0.3482013926699165,0.07967201605790239,0
0.34823093587573695,0.08013941857924553,0
0.34825985402354376,0.0806070211165116,0
0.3482881466573547,0.0810748228365934,0
0.3483158133222941,0.08154282290555372,0
0.3483428535645954,0.08201102048862673,0
0.34836926693160136,0.08247941475021943,0
0.34839505297176604,0.08294800485391315,0
0.34842021123465616,0.08341678996246506,0
0.3484447412709524,0.08388576923780956,0
0.3484686426324506,0.08435494184105984,0
0.3484919148720631,0.08482430693250925,0
0.34851455754382044,0.08529386367163296,0
0.34853657020287226,0.0857636112170893,0
0.3485579524054892,0.08623354872672125,0
0.3485787037090637,0.08670367535755798,0
0.34859882367211137,0.0871739902658164,0
0.3486183118542729,0.08764449260690245,0
0.34863716781631476,0.08811518153541285,0
0.34865539112013094,0.08858605620513633,0
0.3486729813287443,0.08905711576905545,0
0.34868993800630727,0.08952835937934774,0
0.348706260718104,0.08999978618738746,0
0.3487219490305515,0.09047139534374703,0
0.3487370025112005,0.09094318599819856,0
0.34875142072873727,0.09141515729971532,0
0.3487652032529849,0.09188730839647317,0
0.34877834965490423,0.0923596384358523,0
0.3487908595065956,0.09283214656443856,0
0.34880273238129994,0.09330483192802497,0
0.34881396785340035,0.09377769367161344,0
0.348824565498423,0.0942507309394161,0
0.3488345248930386,0.09472394287485675,0
0.34884384561506415,0.09519732862057263,0
0.34885252724346344,0.09567088731841585,0
0.3488605693583491,0.09614461810945481,0
0.34886797154098353,0.09661852013397594,0
0.34887473337378005,0.09709259253148501,0
0.34888085444030476,0.09756683444070878,0
0.3488863343252771,0.09804124499959659,0
0.34889117261457203,0.09851582334532176,0
0.34889536889522055,0.09899056861428328,0
0.34889892275541107,0.09946547994210726,0
0.3489018337844912,0.09994055646364851,0
0.3489041015729688,0.10041579731299204,0
0.34890572571251305,0.10089120162345468,0
0.348906705795956,0.10136676852758664,0
0.3489070414172936,0.1018424971571729,0
0.3489067321716872,0.10231838664323505,0
0.3489057776554649,0.10279443611603258,0
0.34890417746612234,0.10327064470506458,0
0.3489019312023249,0.1037470115390713,0
0.34889903846390763,0.10422353574603564,0
0.3488954988518778,0.10470021645318478,0
0.3488913119684156,0.10517705278699176,0
0.3488864774168754,0.10565404387317695,0
0.34888099480178686,0.1061311888367098,0
0.3488748637288566,0.10660848680181019,0
0.3488680838049692,0.10708593689195017,0
0.34886065463818855,0.10756353822985554,0
0.348852575837759,0.10804128993750732,0
0.3488438470141069,0.10851919113614343,0
0.34883446777884114,0.10899724094626018,0
0.3488244377447553,0.10947543848761394,0
0.3488137565258283,0.10995378287922279,0
0.348802423737226,0.1104322732393679,0
0.3487904389953021,0.11091090868559528,0
0.3487778019175996,0.11138968833471735,0
0.3487645121228519,0.1118686113028145,0
0.3487505692309843,0.11234767670523675,0
0.348735972863115,0.11282688365660527,0
0.3487207226415563,0.11330623127081406,0
0.34870481818981597,0.11378571866103145,0
0.3486882591325984,0.11426534493970186,0
0.34867104509580576,0.11474510921854726,0
0.3486531757065396,0.11522501060856882,0
0.34863465059310156,0.11570504822004862,0
0.34861546938499477,0.11618522116255109,0
0.3485956317129251,0.11666552854492473,0
0.3485751372088027,0.11714596947530383,0
0.34855398550574246,0.1176265430611098,0
0.348532176238066,0.11810724840905311,0
0.3485097090413021,0.11858808462513465,0
0.3484865835521888,0.11906905081464753,0
0.3484627994086739,0.11955014608217869,0
0.3484383562499165,0.12003136953161042,0
0.34841325371628806,0.12051272026612213,0
0.3483874914493735,0.12099419738819178,0
0.3483610690919727,0.12147579999959777,0
0.34833398628810147,0.1219575272014204,0
0.34830624268299276,0.12243937809404355,0
0.34827783792309797,0.1229213517771564,0
0.34824877165608786,0.12340344734975489,0
0.34821904353085426,0.12388566391014351,0
0.34818865319751047,0.124368000555937,0
0.34815760030739323,0.12485045638406178,0
0.3481258845130635,0.1253330304907578,0
0.34809350546830736,0.1258157219715801,0
0.3480604628281379,0.12629852992140048,0
0.3480267562487958,0.12678145343440916,0
0.34799238538775074,0.12726449160411646,0
0.3479573499037027,0.12774764352335433,0
0.34792164945658244,0.12823090828427822,0
0.34788528370755367,0.1287142849783686,0
0.3478482523190134,0.12919777269643268,0
0.34781055495459356,0.12968137052860598,0
0.3477721912791621,0.1301650775643542,0
0.3477331609588237,0.13064889289247458,0
0.3476934636609214,0.13113281560109794,0
0.3476530990540377,0.13161684477769006,0
0.3476120668079956,0.1321009795090535,0
0.3475703665938597,0.1325852188813293,0
0.34752799808393736,0.1330695619799984,0
0.3474849609517799,0.13355400788988367,0
0.34744125487218375,0.13403855569515147,0
0.3473968795211915,0.13452320447931326,0
0.34735183457609325,0.13500795332522733,0
0.3473061197154273,0.13549280131510053,0
0.3472597346189816,0.13597774753048977,0
0.3472126789677949,0.13646279105230405,0
0.3471649524441578,0.1369479309608059,0
0.3471165547316139,0.13743316633561312,0
0.3470674855149607,0.13791849625570046,0
0.34701774448025113,0.1384039197994015,0
0.34696733131479424,0.13888943604441004,0
0.34691624570715657,0.13937504406778203,0
0.34686448734716335,0.13986074294593734,0
0.34681205592589914,0.14034653175466114,0
0.3467589511357095,0.14083240956910595,0
0.34670517267020173,0.14131837546379308,0
0.3466507202242461,0.14180442851261457,0
0.346595593493977,0.1422905677888348,0
0.34653979217679365,0.1427767923650922,0
0.346483315971362,0.1432631013134009,0
0.34642616457761494,0.14374949370515258,0
0.34636833769675385,0.14423596861111818,0
0.3463098350312497,0.14472252510144948,0
0.34625065628484414,0.145209162245681,0
0.34619080116255013,0.14569587911273152,0
0.34613026937065366,0.14618267477090613,0
0.3460690606167145,0.1466695482878975,0
0.34600717460956726,0.14715649873078812,0
0.34594461105932256,0.1476435251660516,0
0.34588136967736793,0.1481306266595547,0
0.3458174501763693,0.14861780227655888,0
0.34575285227027147,0.1491050510817221,0
0.3456875756742996,0.14959237213910068,0
0.34562162010496017,0.1500797645121508,0
0.34555498528004186,0.15056722726373048,0
0.34548767091861693,0.15105475945610106,0
0.34541967674104207,0.15154236015092923,0
0.3453510024689596,0.15203002840928873,0
0.345281647825298,0.15251776329166172,0
0.3452116125342737,0.15300556385794117,0
0.3451408963213916,0.15349342916743206,0
0.3450694989134466,0.15398135827885337,0
0.344997420038524,0.15446935025033992,0
0.3449246594260011,0.15495740413944395,0
0.3448512168065476,0.15544551900313694,0
0.3447770919121276,0.1559336938978113,0
0.34470228447599965,0.15642192787928252,0
0.34462679423271836,0.15691022000279028,0
0.34455062091813526,0.1573985693230007,0
0.34447376426939974,0.15788697489400805,0
0.34439622402496023,0.15837543576933633,0
0.3443179999245651,0.15886395100194126,0
0.34423909170926364,0.15935251964421182,0
0.3441594991214074,0.15984114074797232,0
0.3440792219046506,0.16032981336448382,0
0.3439982598039517,0.16081853654444622,0
0.34391661256557415,0.16130730933799994,0
0.34383427993708743,0.16179613079472766,0
0.3437512616673681,0.1622849999636559,0
0.34366755750660055,0.16277391589325738,0
0.3435831672062784,0.1632628776314522,0
0.3434980905192053,0.16375188422561007,0
0.3434123271994958,0.16424093472255166,0
0.3433258770025767,0.16473002816855098,0
0.3432387396851873,0.16521916360933644,0
0.3431509150053813,0.1657083400900933,0
0.34306240272252714,0.16619755665546518,0
0.3429732025973095,0.1666868123495557,0
0.34288331439172953,0.16717610621593082,0
0.3427927378691064,0.16766543729761985,0
0.3427014727940784,0.16815480463711788,0
0.34260951893260344,0.16864420727638751,0
0.3425168760519601,0.1691336442568603,0
0.342423543920749,0.16962311461943913,0
0.34232952230889313,0.1701126174044992,0
0.3422348109876394,0.17060215165189066,0
0.3421394097295594,0.17109171640094015,0
0.3420433183085502,0.17158131069045232,0
0.3419465364998355,0.17207093355871206,0
0.3418490640799661,0.17256058404348595,0
0.3417509008268218,0.17305026118202452,0
0.3416520465196115,0.17353996401106356,0
0.3415525009388743,0.17402969156682624,0
0.3414522638664809,0.17451944288502508,0
0.3413513350856339,0.17500921700086333,0
0.3412497143808692,0.17549901294903716,0
0.3411474015380566,0.17598882976373745,0
0.34104439634440115,0.1764786664786513,0
0.34094069858844356,0.17696852212696443,0
0.34083630806006154,0.17745839574136235,0
0.34073122455047056,0.17794828635403273,0
0.34062544785222465,0.17843819299666705,0
0.34051897775921774,0.1789281147004623,0
0.3404118140666841,0.17941805049612303,0
0.34030395657119916,0.17990799941386296,0
0.3401954050706812,0.18039796048340714,0
0.3400861593643914,0.18088793273399348,0
0.33997621925293525,0.18137791519437477,0
0.3398655845382634,0.1818679068928206,0
0.33975425502367207,0.18235790685711875,0
0.3396422305138047,0.1828479141145777,0
0.3395295108146523,0.18333792769202806,0
0.33941609573355463,0.18382794661582447,0
0.339301985079201,0.1843179699118476,0
0.339187178661631,0.1848079966055057,0
0.3390716762922355,0.1852980257217369,0
0.33895547778375773,0.18578805628501063,0
0.33883858295029384,0.1862780873193299,0
0.33872099160729424,0.18676811784823275,0
0.33860270357156347,0.18725814689479434,0
0.3384837186612624,0.18774817348162878,0
0.33836403669590837,0.188238196630891,0
0.3382436574963757,0.18872821536427867,0
0.33812258088489755,0.18921822870303392,0
0.33800080668506594,0.18970823566794529,0
0.3378783347218329,0.19019823527934965,0
0.33775516482151136,0.19068822655713388,0
0.3376312968117759,0.1911782085207371,0
0.33750673052166397,0.1916681801891523,0
0.3373814657815761,0.19215814058092803,0
0.337255502423277,0.19264808871417075,0
0.3371288402798969,0.19313802360654633,0
0.33700147918593176,0.19362794427528207,0
0.3368734189772444,0.1941178497371686,0
0.33674465949106497,0.19460773900856185,0
0.3366152005659924,0.19509761110538446,0
0.33648504204199486,0.19558746504312838,0
0.3363541837604105,0.19607729983685618,0
0.3362226255639487,0.19656711450120337,0
0.3360903672966902,0.19705690805037993,0
0.3359574088040886,0.1975466794981723,0
0.3358237499329708,0.19803642785794554,0
0.33568939053153796,0.1985261521426448,0
0.3355543304493664,0.19901585136479752,0
0.33541856953740806,0.19950552453651527,0
0.3352821076479915,0.19999517066949554,0
0.3351449446348229,0.20048478877502376,0
0.3350070803529868,0.20097437786397518,0
0.33486851465894657,0.20146393694681664,0
0.3347292474105454,0.2019534650336087,0
0.3345892784670073,0.20244296113400737,0
0.3344486076889377,0.2029324242572661,0
0.3343072349383242,0.20342185341223762,0
0.3341651600785373,0.20391124760737597,0
0.3340223829743317,0.20440060585073838,0
0.3338789034918462,0.2048899271499868,0
0.3337347214986051,0.20537921051239064,0
0.33358983686351923,0.20586845494482786,0
0.3334442494568857,0.2063576594537874,0
0.33329795915038973,0.2068468230453708,0
0.33315096581710485,0.20733594472529418,0
0.33300326933149377,0.2078250234988905,0
0.33285486956940935,0.20831405837111092,0
0.33270576640809496,0.2088030483465271,0
0.3325559597261857,0.20929199242933313,0
0.3324054494037086,0.20978088962334718,0
0.33225423532208403,0.21026973893201373,0
0.33210231736412593,0.21075853935840536,0
0.33194969541404284,0.21124728990522457,0
0.3317963693574384,0.21173598957480597,0
0.3316423390813123,0.21222463736911804,0
0.33148760447406106,0.21271323228976502,0
0.33133216542547866,0.21320177333798906,0
0.33117602182675693,0.2136902595146719,0
0.33101917357048727,0.21417868982033691,0
0.33086162055066,0.2146670632551512,0
0.33070336266266637,0.21515537881892718,0
0.3305443998032986,0.21564363551112486,0
0.33038473187075057,0.21613183233085373,0
0.3302243587646189,0.21661996827687438,0
0.3300632803859033,0.21710804234760095,0
0.3299014966370077,0.21759605354110265,0
0.32973900742174034,0.21808400085510604,0
0.3295758126453152,0.2185718832869967,0
0.32941191221435234,0.21905969983382123,0
0.3292473060368782,0.21954744949228944,0
0.32908199402232724,0.2200351312587759,0
0.3289159760815418,0.2205227441293224,0
0.32874925212677325,0.22101028709963957,0
0.32858182207168235,0.22149775916510853,0
0.3284136858313403,0.2219851593207837,0
0.3282448433222292,0.22247248656139396,0
0.3280752944622429,0.22295973988134513,0
0.3279050391706872,0.22344691827472152,0
0.32773407736828136,0.22393402073528815,0
0.327562408977158,0.22442104625649276,0
0.32739003392086413,0.2249079938314675,0
0.3272169521243618,0.22539486245303123,0
0.32704316351402885,0.22588165111369118,0
0.32686866801765924,0.22636835880564518,0
0.326693465564464,0.22685498452078334,0
0.3265175560850719,0.22734152725069032,0
0.32634093951153,0.2278279859866472,0
0.3261636157773043,0.22831435971963324,0
0.3259855848172805,0.22880064744032827,0
0.3258068465677644,0.2292868481391143,0
0.32562740096648274,0.22977296080607754,0
0.325447247952584,0.23025898443101067,0
0.3252663874666387,0.23074491800341437,0
0.32508481945064027,0.23123076051249988,0
0.3249025438480055,0.23171651094719015,0
0.3247195606035754,0.23220216829612284,0
0.32453586966361553,0.2326877315476514,0
0.324351470975817,0.2331731996898475,0
0.32416636448929687,0.2336585717105032,0
0.32398055015459865,0.23414384659713228,0
0.3237940279236931,0.2346290233369729,0
0.32360679774997897,0.23511410091698925,0
0.32341885958828326,0.23559907832387358,0
0.32323021339486224,0.23608395454404832,0
0.3230408591274015,0.2365687285636678,0
0.32285079674501715,0.23705339936862058,0
0.3226600262082561,0.23753796594453105,0
0.32246854747909687,0.2380224272767619,0
0.32227636052094977,0.23850678235041586,0
0.3220834652986578,0.23899103015033732,0
0.32188986177849727,0.23947516966111523,0
0.32169554992817845,0.23995919986708422,0
0.3215005297168459,0.24044311975232716,0
0.32130480111507903,0.24092692830067697,0
0.3211083640948931,0.2414106244957183,0
0.3209112186297392,0.24189420732079034,0
0.32071336469450556,0.24237767575898791,0
0.32051480226551726,0.24286102879316415,0
0.3203155313205377,0.2433442654059322,0
0.3201155518387682,0.24382738457966713,0
0.3199148638008495,0.2443103852965083,0
0.3197134671888617,0.2447932665383611,0
0.31951136198632496,0.24527602728689898,0
0.31930854817820026,0.24575866652356557,0
0.3191050257508896,0.24624118322957653,0
0.3189007946922369,0.24672357638592168,0
0.31869585499152847,0.24720584497336714,0
0.3184902066394931,0.24768798797245714,0
0.31828384962830336,0.24817000436351597,0
0.31807678395157557,0.2486518931266504,0
0.31786900960437053,0.24913365324175105,0
0.31766052658319405,0.24961528368849506,0
0.31745133488599736,0.2500967834463479,0
0.3172414345121781,0.250578151494565,0
0.31703082546258005,0.2510593868121946,0
0.31681950773949424,0.2515404883780787,0
0.31660748134665934,0.2520214551708562,0
0.3163947462892622,0.25250228616896403,0
0.3161813025739382,0.2529829803506396,0
0.31596715020877214,0.25346353669392313,0
0.3157522892032979,0.25394395417665866,0
0.31553671956850016,0.25442423177649726,0
0.31532044131681386,0.2549043684708983,0
0.31510345446212534,0.2553843632371319,0
0.31488575901977234,0.25586421505228046,0
0.314667355006545,0.2563439228932414,0
0.3144482424406859,0.25682348573672853,0
0.31422842134189094,0.2573029025592744,0
0.31400789173130944,0.25778217233723255,0
0.31378665363154506,0.25826129404677894,0
0.3135647070666556,0.25874026666391453,0
0.3133420520621543,0.2592190891644671,0
0.3131186886450098,0.2596977605240935,0
0.3128946168436468,0.26017627971828117,0
0.3126698366879462,0.26065464572235075,0
0.3124443482092461,0.2611328575114579,0
0.3122181514403418,0.2616109140605954,0
0.31199124641548664,0.26208881434459486,0
0.311763633170392,0.26256655733812945,0
0.3115353117422283,0.2630441420157152,0
0.3113062821696248,0.26352156735171356,0
0.31107654449267075,0.2639988323203332,0
0.31084609875291525,0.26447593589563234,0
0.3106149449933681,0.2649528770515203,0
0.31038308325849995,0.26542965476176,0
0.31015051359424295,0.2659062679999698,0
0.309917236047991,0.2663827157396258,0
0.3096832506686003,0.2668589969540634,0
0.30944855750638994,0.26733511061647997,0
0.3092131566131418,0.26781105569993646,0
0.3089770480421014,0.2682868311773594,0
0.30874023184797844,0.26876243602154354,0
0.30850270808694685,0.2692378692051532,0
0.3082644768166453,0.26971312970072475,0
0.3080255380961777,0.27018821648066865,0
0.30778589198611356,0.2706631285172713,0
0.30754553854848843,0.27113786478269725,0
0.3073044778468043,0.2716124242489913,0
0.30706270994602997,0.27208680588808054,0
0.3068202349126015,0.27256100867177613,0
0.3065770528144223,0.27303503157177594,0
0.3063331637208641,0.273508873559666,0
0.3060885677027668,0.273982533606923,0
0.30584326483243934,0.27445601068491626,0
0.30559725518365927,0.27492930376490954,0
0.30535053883167423,0.2754024118180635,0
0.3051031158532014,0.2758753338154375,0
0.30485498632642843,0.2763480687279918,0
0.3046061503310137,0.2768206155265895,0
0.3043566079480863,0.2772929731819988,0
0.3041063592602468,0.2777651406648949,0
0.30385540435156766,0.278237116945862,0
0.30360374330759327,0.27870890099539597,0
0.30335137621534075,0.2791804917839054,0
0.30309830316329955,0.2796518882817146,0
0.30284452424143266,0.2801230894590652,0
0.3025900395411764,0.2805940942861183,0
0.3023348491554411,0.2810649017329568,0
0.30207895317861105,0.281535510769587,0
0.3018223517065453,0.28200592036594124,0
0.3015650448365776,0.28247612949187934,0
0.30130703266751674,0.2829461371171913,0
0.3010483152996475,0.28341594221159905,0
0.3007888928347301,0.2838855437447585,0
0.30052876537600115,0.28435494068626194,0
0.3002679330281736,0.28482413200563966,0
0.30000639589743733,0.2852931166723623,0
0.2997441540914592,0.285761893655843,0
0.2994812077193838,0.28623046192543933,0
0.2992175568918332,0.28669882045045564,0
0.2989532017209075,0.28716696820014453,0
0.2986881423201854,0.2876349041437098,0
0.29842237880472405,0.2881026272503077,0
0.29815591129105967,0.28857013648904983,0
0.2978887398972077,0.2890374308290045,0
0.297620864742663,0.28950450923919907,0
0.2973522859484006,0.2899713706886223,0
0.2970830036368751,0.29043801414622633,0
0.29681301793202214,0.2909044385809283,0
0.2965423289592576,0.2913706429616133,0
0.2962709368454784,0.2918366262571355,0
0.29599884171906277,0.29230238743632125,0
0.2957260437098703,0.2927679254679702,0
0.29545254294924267,0.29323323932085815,0
0.2951783395700032,0.2936983279637388,0
0.29490343370645783,0.2941631903653457,0
0.2946278254943948,0.29462782549439476,0
0.29435151507108537,0.29509223231958615,0
0.2940745025752837,0.2955564098096061,0
0.2937967881472276,0.29602035693312967,0
0.29351837192863794,0.2964840726588222,0
0.2932392540627197,0.2969475559553418,0
0.292959434694162,0.29741080579134105,0
0.2926789139691382,0.2978738211354698,0
0.29239769203530597,0.29833660095637643,0
0.29211576904180786,0.29879914422271076,0
0.2918331451392716,0.2992614499031254,0
0.29154982047980993,0.29972351696627847,0
0.2912657952170212,0.3001853443808354,0
0.29098106950598923,0.3006469311154708,0
0.29069564350328386,0.3011082761388713,0
0.290409517366961,0.301569378419737,0
0.29012269125656287,0.3020302369267837,0
0.28983516533311826,0.3024908506287451,0
0.28954693975914264,0.30295121849437506,0
0.28925801469863827,0.3034113394924494,0
0.2889683903170948,0.3038712125917682,0
0.28867806678148916,0.3043308367611579,0
0.28838704426028566,0.30479021096947323,0
0.2880953229234365,0.3052493341855997,0
0.28780290294238164,0.30570820537845533,0
0.2875097844900492,0.30616682351699287,0
0.28721596774085567,0.3066251875702019,0
0.28692145287070586,0.30708329650711125,0
0.2866262400569932,0.3075411492967907,0
0.28633032947860004,0.3079987449083531,0
0.2860337213158977,0.3084560823109569,0
0.28573641575074643,0.30891316047380785,0
0.28543841296649625,0.30936997836616115,0
0.2851397131479862,0.309826534957324,0
0.2848403164815451,0.3102828292166572,0
0.28454022315499167,0.31073886011357726,0
0.2842394333576344,0.3111946266175591,0
0.28393794728027205,0.3116501276981375,0
0.2836357651151936,0.3121053623249097,0
0.28333288705617826,0.3125603294675372,0
0.28302931329849584,0.31301502809574794,0
0.2827250440389069,0.31346945717933866,0
0.28242007947566283,0.31392361568817667,0
0.28211441980850577,0.31437750259220226,0
0.28180806523866897,0.3148311168614308,0
0.28150101596887706,0.3152844574659543,0
0.2811932722033457,0.3157375233759446,0
0.28088483414778237,0.3161903135616542,0
0.28057570200938564,0.31664282699342,0
0.2802658759968461,0.3170950626416635,0
0.27995535632034596,0.31754701947689457,0
0.27964414319155945,0.31799869646971257,0
0.27933223682365255,0.3184500925908091,0
0.27901963743128355,0.3189012068109696,0
0.27870634523060306,0.31935203810107593,0
0.27839236043925353,0.319802585432108,0
0.2780776832763702,0.3202528477751465,0
0.2777623139625807,0.32070282410137446,0
0.27744625272000517,0.3211525133820799,0
0.27712949977225637,0.3216019145886574,0
0.2768120553444398,0.3220510266926106,0
0.27649391966315406,0.32249984866555415,0
0.27617509295649006,0.32294837947921623,0
0.2758555754540322,0.32339661810544,0
0.27553536738685774,0.3238445635161865,0
0.275214468987537,0.3242922146835358,0
0.27489288049013344,0.32473957057969033,0
0.27457060213020373,0.32518663017697597,0
0.274247634144798,0.3256333924478449,0
0.27392397677245944,0.3260798563648771,0
0.2735996302532249,0.32652602090078303,0
0.27327459482862465,0.3269718850284055,0
0.27294887074168206,0.32741744772072184,0
0.2726224582369145,0.32786270795084604,0
0.2722953575603327,0.32830766469203093,0
0.2719675689594409,0.3287523169176701,0
